_id,mese,anno,codice_ente,descrizione_ente,provincia_sede,regione_sede,attivazioni,cessazioni,RATA,aggregation-time,qualifica,Provincia Sede,CODICE ENTE,3descrizione,regione%sede,att ivazioni
6852Caeb205349164Be94931,10.0,2023.0,25.0,Archivi Notarili,Fr,11.0,0.0,1.0,202310.0,2025-06-18T16:15:20.148346,Operatore,Fr,25.0,Archivi Notarili,11.0,0.0
6852Caf5205349164Beb42D8,7.0,2023.0,14.0,Ministero Della Cultura,Bo,7.0,0.0,4.0,202307.0,2025-06-18T16:15:20.148346,Operatore,Bo,14.0,Ministero Della Cultura,7.0,0.0
6852Caec205349164Be980E1,1.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Tn,10.0,22.0,2.0,202312.0,2025-06-18T16:15:20.148346,Funzionario,Tn,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,20.0,22.0
6852Cae8205349164Be8Bb5D,9.0,2023.0,12.0,Ministero Dell'Interno,Le,15.0,1.0,3.0,202309.0,2025-06-18T16:15:20.148346,Dirigente,Le,12.0,Ministero Dell'Interno,15.0,1.0
6852Cb029952Cb647Ef38951,10.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Cn,1.0,0.0,1.0,202410.0,2025-06-18T16:15:20.148346,Operatore,Cn,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,1.0,0.0
6852Caee205349164Be9D20B,7.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Cl,18.0,39.0,30.0,202307.0,2025/06/18,Operatore,Cl,4.0,Ministero Dell'Istruzione E Del Merito,18.0,39.0
6852Caf1205349164Bea7604,12.0,2024.0,954.0,Ispettorato Nazionale Del Lavoro,Rm,10.0,6.0,4.0,202412.0,2025/06/18,Operatore,Rm,954.0,Ispettorato Nazionale Del Lavoro,11.0,6.0
6852Caec205349164Be985F7,4.0,2023.0,22.0,Agenzia Delle Entrate,Vb,1.0,3.0,0.0,202304.0,2025-06-18T16:15:20.148346,Operatore,Vb,22.0,Agenzia Delle Entrate,1.0,3.0
6852Cae7205349164Be8Af75,7.0,2023.0,9.0,Ministero Della Giustizia,Mn,3.0,0.0,2.0,202305.0,2025-06-18T16:15:20.148346,Funzionario,Mn,9.0,Ministero Della Giustizia,3.0,0.0
6852Cad98D61D50C63E435Cd,9.0,2024.0,22.0,Agenzia Delle Entrate,Pr,7.0,7.0,0.0,202409.0,2025-06-18T16:15:20.148346,Operatore,Pr,22.0,Agenzia Delle Entrate,7.0,7.0
6852Caea205349164Be93324,5.0,2024.0,12.0,Ministero Dell'Interno,Tr,9.0,2.0,3.0,202405.0,2025-06-18T16:15:20.148346,Impiegato,Tr,12.0,Ministero Dell'Interno,9.0,2.0
6852Cada9952Cb647Ef381B0,9.0,2023.0,2.0,Ministero Delle Infrastrutture E Dei Trasporti,Ba,15.0,2.0,4.0,202309.0,2025-06-18T16:15:20.148346,Dirigente,Ba,2.0,Ministero Delle Infrastrutture E Dei Trasporti,15.0,2.0
6852Caec205349164Be981D3,4.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Bo,7.0,1.0,4.0,202404.0,2025-06-18T16:15:20.148346,Impiegato,Bo,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,7.0,1.0
6852Caf5205349164Beb6724,7.0,2023.0,12.0,Ministero Dell'Interno,Me,18.0,0.0,2.0,202307.0,18/06/2025,Operatore,Me,12.0,Ministero Dell'Interno,18.0,0.0
6852Cae8205349164Be8C87E,7.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Tr,9.0,0.0,4.0,202407.0,2025-06-18T16:15:20.148346,Funzionario,Tr,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,9.0,0.0
6852Caf6205349164Beba275,2.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Bt,15.0,0.0,3.0,202402.0,2025-06-18T16:15:20.148346,Operatore,Bt,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,15.0,0.0
6852Caf3205349164Beaef2D,6.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Pd,4.0,41.0,4.0,202306.0,2025-06-18T16:15:20.148346,Operatore,Pd,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,4.0,41.0
6852Caf6205349164Beb875C,5.0,2024.0,12.0,Ministero Dell'Interno,Fg,15.0,4.0,2.0,202405.0,2025-06-18T16:15:20.148346,Impiegato,Fg,12.0,Ministero Dell'Interno,15.0,4.0
6852Caec205349164Be981A0,2.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Si,8.0,9.0,6.0,202302.0,2025-06-18T16:15:20.148346,Funzionario,Si,4.0,Ministero Dell'Istruzione E Del Merito,8.0,9.0
6852Caf4205349164Beb1A2A,7.0,2024.0,3227.2559939375433,Agenzia Del Demanio,Mi,3.0,1.0,1.0,202407.0,2025-06-18T16:15:20.148346,Impiegato,Mi,3275.6768155650943,Agenzia Del Demanio,3.0,1.0
6852Caf0205349164Bea4A93,5.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Tv,4.0,0.0,1.0,202305.0,2025-06-18T16:15:20.148346,Operatore,Tv,1.0,Ministero Dell'Economia E Finanze,4.0,0.0
6852Cad9C1E0062992431F82,9.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Bn,14.0,1.0,0.0,202309.0,2025-06-18T16:15:20.148346,Funzionario,Bn,1.0,Ministero Dell'Economia E Finanze,14.0,1.0
6852Caf4205349164Beb100F,2.0,2023.0,22.0,Agenzia Delle Entrate,Ts,5.0,10.0,1.0,202302.0,2025-06-18T16:15:20.148346,Operatore,Ts,22.0,Agenzia Delle Entrate,5.0,10.0
6852Caf4205349164Beb20C6,7.0,2023.0,1.0,Ministero Universita' E Ricerca,Fr,10.0,1.0,1.0,202307.0,2025-06-18T16:15:20.148346,Dirigente,Fr,1.0,Ministero Dell'Economia E Finanze,11.0,1.0
6852Caee205349164Be9C827,2.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,An,10.0,0.0,6.0,202303.0,2025-06-18T16:15:20.148346,Impiegato,An,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,10.0,0.0
6852Caf0205349164Bea5Edc,4.0,2023.0,19.0,Ministero Universita' E Ricerca,Ro,4.0,2.0,4.0,202304.0,2025-06-18T16:15:20.148346,Funzionario,Ro,19.0,Ministero Universita' E Ricerca,4.0,2.0
6852Caf5205349164Beb3Cff,4.0,2023.0,9.0,Ministero Della Giustizia,Rm,11.0,12.0,176.0,202304.0,2025-06-18T16:15:20.148346,Operatore,Rm,9.0,Ministero Della Giustizia,11.0,12.0
6852Caf7205349164Bebbc34,5.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Cs,17.0,0.0,2.0,202405.0,2025-06-18T16:15:20.148346,Dirigente,Cs,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,17.0,0.0
6852Caf5205349164Beb4E6A,10.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Tn,20.0,0.0,6.0,202410.0,2025-06-18T16:15:20.148346,Dirigente,Tn,4.0,Ministero Dell'Istruzione E Del Merito,20.0,0.0
6852Caed205349164Be997C1,7.0,2023.0,12.0,Ministero Dell'Interno,Ch,10.0,0.0,1.0,202306.0,2025-06-18T16:15:20.148346,Operatore,Ch,12.0,Ministero Dell'Interno,12.0,0.0
6852Cae9205349164Be90906,6.0,2023.0,19.0,Ministero Universita' E Ricerca,Rm,13.0,0.0,660.0,202306.0,2025-06-18T16:15:20.148346,Operatore,Cb,19.0,Ministero Universita' E Ricerca,13.0,0.0
6852Caeb205349164Be95491,9.0,2024.0,14.0,Ministero Universita' E Ricerca,Ts,5.0,16.0,0.0,202409.0,2025-06-18T16:15:20.148346,Funzionario,Ts,14.0,Ministero Della Cultura,5.0,16.0
6852Cad9C1E0062992431E83,4.0,2024.0,971.0,Arpal Puglia,,15.0,1.0,2.0,202404.0,2025-06-18T16:15:20.148346,Operatore,Ba,971.0,Arpal Puglia,15.0,1.0
6852Caf8205349164Bebedf1,10.0,2024.0,9.0,Ministero Della Giustizia,Rn,7.0,0.0,1.0,202410.0,2025-06-18T16:15:20.148346,Impiegato,Rn,9.0,Ministero Della Giustizia,7.0,0.0
6852Caf3205349164Beae771,4.0,2023.0,954.0,Ispettorato Nazionale Del Lavoro,Mn,10.0,0.0,1.0,202304.0,2025-06-18T16:15:20.148346,Impiegato,Mn,954.0,Ispettorato Nazionale Del Lavoro,3.0,0.0
6852Caf7205349164Bebbae9,1.0,2023.0,22.0,Unknown,Ri,11.0,2.0,2.0,202301.0,2025-06-18T16:15:20.148346,Dirigente,Ri,22.0,Agenzia Delle Entrate,11.0,2.0
6852Cae9205349164Be8Ef69,7.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Cz,17.0,0.0,3.0,202407.0,2025-06-18T16:15:20.148346,Funzionario,Cz,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,17.0,0.0
6852Cada9952Cb647Ef384Bf,6.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Vb,1.0,3.0,1989.0,202306.0,2025-06-18T16:15:20.148346,Dirigente,Vb,4.0,Ministero Dell'Istruzione E Del Merito,1.0,3.0
6852Caf3205349164Beaf190,1.0,2023.0,21.0,Agenzia Delle Dogane,Ba,15.0,0.0,2.0,202301.0,2025-06-18T16:15:20.148346,Operatore,Ba,21.0,Agenzia Delle Dogane,15.0,0.0
6852Cae9205349164Be90864,4.0,2023.0,954.0,Ispettorato Nazionale Del Lavoro,Lu,8.0,0.0,1.0,202304.0,2025-06-18T16:15:20.148346,Funzionario,Lu,954.0,Ispettorato Nazionale Del Lavoro,8.0,0.0
6852Caee205349164Be9C37C,6.0,2023.0,9.0,Ministero Della Giustizia,Pe,12.0,0.0,2.0,202306.0,2025-06-18T16:15:20.148346,Operatore,Pe,9.0,Ministero Della Giustizia,12.0,0.0
6852Cae9205349164Be90A63,7.0,2023.0,19.0,Ministero Universita' E Ricerca,Rm,11.0,22.0,2303.282267809745,202308.0,2025-06-18T16:15:20.148346,Funzionario,Rm,19.0,Ministero Universita' E Ricerca,11.0,22.0
6852Caf6205349164Beb854B,4.0,2024.0,1.0,Ministero Dell'Economia E Finanze,Ce,14.0,0.0,1.0,202404.0,2025-06-18T16:15:20.148346,Impiegato,Ce,1.0,Ministero Dell'Economia E Finanze,14.0,0.0
6852Cad979C2715845D939Dd,10.0,2024.0,9.0,Ministero Della Giustizia,Nd,12.0,0.0,2.0,202410.0,2025-06-18T16:15:20.148346,Dirigente,Pe,9.0,Ministero Della Giustizia,12.0,0.0
6852Caf5205349164Beb5616,2.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Mi,3.0,165.0,78.0,202302.0,18-06-25,Funzionario,Mi,4.0,Ministero Dell'Istruzione E Del Merito,3.0,165.0
6852Caf3205349164Beae35B,4.0,2024.0,21.0,Agenzia Delle Dogane,Tn,20.0,1.0,2.0,202404.0,2025-06-18T16:15:20.148346,Operatore,Tn,21.0,Agenzia Delle Dogane,20.0,1.0
6852Caeb205349164Be95A77,12.0,2023.0,21.0,Agenzia Delle Dogane,Fc,7.0,2.0,0.0,202312.0,2025-06-18T16:15:20.148346,Operatore,Fc,21.0,Agenzia Delle Dogane,7.0,2.0
6852Cad96555Da0907A40099,6.0,2024.0,19.0,Ministero Universita' E Ricerca,Pa,18.0,8.0,2303.282267809745,202406.0,2025-06-18T16:15:20.148346,Operatore,Pa,19.0,Ministero Universita' E Ricerca,18.0,8.0
6852Caee205349164Be9D29C,3.0,2024.0,9.0,Ministero Della Giustizia,Bt,15.0,4.0,4.0,202403.0,2025-06-18T16:15:20.148346,Operatore,Bt,9.0,Ministero Della Giustizia,15.0,4.0
6852Caef205349164Bea2453,7.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Cb,13.0,0.0,1.0,202308.0,2025-06-18T16:15:20.148346,Dirigente,Cb,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,13.0,0.0
6852Caf7205349164Bebbeaa,3.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Vr,4.0,9.0,30.0,202303.0,2025-06-18T16:15:20.148346,Operatore,Vr,4.0,Ministero Dell'Istruzione E Del Merito,4.0,9.0
6852Caf6205349164Beba776,1.0,2024.0,954.0,//,Cs,17.0,0.0,1.0,202401.0,18-06-25,Dirigente,Cs,954.0,Ispettorato Nazionale Del Lavoro,17.0,0.0
6852Cae9205349164Be90860,5.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Lc,3.0,0.0,1.0,202405.0,2025-06-18T16:15:20.148346,Dirigente,Lc,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,3.0,0.0
6852Caed205349164Be9B306,10.0,2023.0,19.0,Ministero Universita' E Ricerca,Po,8.0,44.0,1.0,202310.0,2025-06-18T16:15:20.148346,Dirigente,Po,19.0,Ministero Universita' E Ricerca,8.0,44.0
6852Caec205349164Be98981,3.0,2023.0,14.0,Ministero Della Cultura,Ce,10.0,0.0,6.0,202303.0,2025-06-18T16:15:20.148346,Operatore,Ce,14.0,Ministero Della Cultura,14.0,0.0
6852Caed205349164Be99B24,11.0,2023.0,21.0,Agenzia Delle Dogane,Mb,3.0,1.0,0.0,202311.0,2025-06-18T16:15:20.148346,Funzionario,Mb,21.0,Agenzia Delle Dogane,3.0,1.0
6852Cada9952Cb647Ef3835B,4.0,2024.0,9.0,Ministero Della Giustizia,Rn,7.0,3.0,4.0,202401.0,2025-06-18T16:15:20.148346,Dirigente,Rn,9.0,Ministero Della Giustizia,7.0,3.0
6852Caed205349164Be99C97,10.0,2023.0,9.0,Ministero Della Giustizia,Im,6.0,2.0,2.0,202310.0,2025-06-18T16:15:20.148346,Impiegato,Im,9.0,Ministero Della Giustizia,6.0,2.0
6852Cafe205349164Bec11Ea,5.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Br,15.0,0.0,1.0,202405.0,2025-06-18T16:15:20.148346,Dirigente,Br,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,15.0,0.0
6852Caf5205349164Beb6Ba8,10.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Me,18.0,0.0,2.0,202410.0,2025-06-18T16:15:20.148346,Operatore,Me,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,18.0,0.0
6852Cafe79C2715845D945E2,1.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Lc,3.0,0.0,1.0,202301.0,2025-06-18T16:15:20.148346,Operatore,Lc,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,3.0,0.0
6852Caef205349164Bea2699,6.0,2023.0,22.0,Agenzia Delle Entrate,At,1.0,1.0,0.0,202306.0,2025-06-18T16:15:20.148346,Operatore,At,22.0,Agenzia Delle Entrate,1.0,1.0
6852Caf0205349164Bea63A9,7.0,2023.0,2020.0,Unknown,An,10.0,3.0,8.0,202305.0,Giu 18 2025,Impiegato,An,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,10.0,3.0
6852Caf1205349164Bea6668,9.0,2023.0,2.0,Ministero Delle Infrastrutture E Dei Trasporti,Cs,17.0,0.0,2.0,202309.0,2025-06-18T16:15:20.148346,Dirigente,Cs,2.0,Ministero Delle Infrastrutture E Dei Trasporti,17.0,0.0
6852Caea205349164Be912C9,1.0,2023.0,14.0,Ministero Della Cultura,So,3.0,0.0,2.0,202301.0,18-06-25,Funzionario,So,14.0,Ministero Della Cultura,3.0,0.0
6852Caea205349164Be94015,8.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Sp,10.0,0.0,3.0,202408.0,2025-06-18T16:15:20.148346,Dirigente,Sp,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,6.0,0.0
6852Caec205349164Be9860A,7.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Rm,18.0,351.0,96.0,202407.0,2025-06-18T16:15:20.148346,Operatore,Pa,4.0,Ministero Dell'Istruzione E Del Merito,18.0,351.0
6852Cae8205349164Be8E272,9.0,2024.0,954.0,Ispettorato Nazionale Del Lavoro,Pu,10.0,0.0,1.0,202409.0,2025-06-18T16:15:20.148346,Operatore,Pu,954.0,Ispettorato Nazionale Del Lavoro,10.0,0.0
6852Caea205349164Be9232E,5.0,2024.0,1.0,Ministero Dell'Economia E Finanze,Sp,6.0,1.0,0.0,202405.0,2025-06-18T16:15:20.148346,Dirigente,Sp,1.0,Ministero Dell'Economia E Finanze,6.0,1.0
6852Caf7205349164Bebe920,8.0,2023.0,18.0,Corte Dei Conti,Rm,11.0,0.0,7.0,202308.0,2025-06-18T16:15:20.148346,Operatore,Rm,18.0,Corte Dei Conti,11.0,0.0
6852Caef205349164Bea0Fd8,9.0,2023.0,9.0,Ministero Della Giustizia,Av,14.0,1.0,4.0,202309.0,2025-06-18T16:15:20.148346,Impiegato,Av,9.0,Ministero Della Giustizia,14.0,1.0
6852Caf5205349164Beb412A,11.0,2024.0,954.0,Nd,Ts,5.0,0.0,1.0,202411.0,2025-06-18T16:15:20.148346,Operatore,Ts,954.0,Ispettorato Nazionale Del Lavoro,5.0,0.0
6852Caf6205349164Beb9219,4.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Fg,15.0,1.0,5.0,202304.0,2025-06-18T16:15:20.148346,Impiegato,Fg,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,15.0,1.0
6852Caf7205349164Bebdc6F,3.0,2023.0,12.0,Ministero Dell'Interno,Nu,19.0,2.0,3.0,202303.0,2025-06-18T16:15:20.148346,Funzionario,Nu,12.0,Ministero Dell'Interno,19.0,2.0
6852Cae8205349164Be8Dec5,12.0,2023.0,21.0,Agenzia Delle Dogane,Cn,1.0,2.0,1.0,202312.0,2025-06-18T16:15:20.148346,Impiegato,Cn,21.0,Agenzia Delle Dogane,1.0,2.0
6852Caf5205349164Beb42B2,6.0,2024.0,959.0,Autorita' Di Bacino Distrettuale Del Fiume Po,Pr,7.0,1.0,2.0,202412.0,2025-06-18T16:15:20.148346,Operatore,Pr,959.0,Autorita' Di Bacino Distrettuale Del Fiume Po,7.0,1.0
6852Cad9C1E0062992431F7F,2.0,2024.0,22.0,Agenzia Delle Entrate,Mc,27.64095672542387,3.0,0.0,202402.0,2025-06-18T16:15:20.148346,Operatore,Mc,22.0,Agenzia Delle Entrate,10.0,3.0
6852Caf4205349164Beb191D,10.0,2024.0,22.0,Agenzia Delle Entrate,Ra,7.0,0.0,3.0,202410.0,2025/06/18,Operatore,Ra,22.0,Agenzia Delle Entrate,7.0,0.0
6852Caea205349164Be934B2,7.0,2024.0,21.0,Agenzia Delle Dogane,Me,18.0,0.0,1.0,202407.0,2025-06-18T16:15:20.148346,Impiegato,Me,21.0,Agenzia Delle Dogane,18.0,0.0
6852Cb006555Da0907A411Bf,12.0,2023.0,22.0,Agenzia Delle Entrate,So,3.0,2.0,0.0,202412.0,2025-06-18T16:15:20.148346,Impiegato,So,22.0,Agenzia Delle Entrate,3.0,2.0
6852Caf1205349164Bea69B8,10.0,1408.6958321381449,18.0,Corte Dei Conti,Ba,15.0,0.0,1.0,202410.0,2025-06-18T16:15:20.148346,Dirigente,Ba,18.0,Corte Dei Conti,15.0,0.0
6852Caf2205349164Beaae90,9.0,2023.0,4.0,Nd,Sr,18.0,2349.0,15.0,202309.0,18-06-25,Impiegato,Sr,4.0,Ministero Dell'Istruzione E Del Merito,18.0,2349.0
6852Caf4205349164Beb39Fe,4.0,2023.0,19.0,Ministero Universita' E Ricerca,Sv,6.0,2.0,3.0,202304.0,2025-06-18T16:15:20.148346,Impiegato,Sv,19.0,Ministero Universita' E Ricerca,6.0,2.0
6852Caf1205349164Bea758A,5.0,2022.0,9.0,Ministero Della Giustizia,Fm,10.0,0.0,1.0,202403.0,2025-06-18T16:15:20.148346,Impiegato,Fm,9.0,Ministero Della Giustizia,10.0,0.0
6852Caf1205349164Bea7B0C,2.0,2023.0,19.0,Ministero Universita' E Ricerca,Te,12.0,5.0,1.0,202302.0,2025-06-18T16:15:20.148346,Funzionario,Te,19.0,Ministero Universita' E Ricerca,12.0,5.0
6852Caf4205349164Beb3923,12.0,2024.0,19.0,Ministero Universita' E Ricerca,Mi,3.0,606.0,1194.0,202412.0,2025-06-18T16:15:20.148346,Dirigente,Mi,19.0,Ministero Universita' E Ricerca,3.0,606.0
6852Caee205349164Be9E9B2,7.0,2024.0,9.0,Ministero Della Giustizia,Ra,7.0,13.0,0.0,202406.0,2025-06-18T16:15:20.148346,Funzionario,Ra,9.0,Ministero Della Giustizia,7.0,13.0
6852Caea205349164Be92E5B,4.0,2023.0,9.0,Ministero Della Giustizia,An,10.0,1.0,6.0,202304.0,2025-06-18T16:15:20.148346,Dirigente,An,9.0,Ministero Della Giustizia,10.0,1.0
6852Cafe79C2715845D944C0,7.0,2024.0,950.0,Agenzia Italiana Per La Cooperazione Allo Sviluppo,Fi,8.0,0.0,1.0,202403.0,2025-06-18T16:15:20.148346,Dirigente,Fi,950.0,Agenzia Italiana Per La Cooperazione Allo Sviluppo,8.0,0.0
6852Cae8205349164Be8D7B1,12.0,2023.0,3.0,Ministero Della Difesa,Ce,14.0,0.0,3.0,202412.0,2025-06-18T16:15:20.148346,Impiegato,Ce,3.0,Ministero Della Difesa,14.0,0.0
6852Caf5205349164Beb64D3,8.0,2023.0,843.0,Anvur(Agenzia Naz.Valutazione Sist.Universitario E Ricerca),Rm,11.0,3.0,3.0,202308.0,2025-06-18T16:15:20.148346,Operatore,Rm,843.0,Anvur(Agenzia Naz.Valutazione Sist.Universitario E Ricerca),11.0,3.0
6852Caf2205349164Beab2F0,8.0,2024.0,19.0,Ministero Universita' E Ricerca,Va,3.0,18.0,1310.0,202408.0,2025-06-18T16:15:20.148346,Operatore,Va,19.0,Ministero Universita' E Ricerca,3.0,18.0
6852Caf3205349164Beae400,3.0,2023.0,867.0,Agenzia Italiana Del Farmaco - Aifa,Rm,11.0,8.0,3.0,202403.0,2025-06-18T16:15:20.148346,Funzionario,Rm,867.0,Agenzia Italiana Del Farmaco - Aifa,11.0,8.0
6852Caed205349164Be99892,3.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Tr,9.0,0.0,3.0,202303.0,2025/06/18,Dirigente,Tr,4.0,Ministero Dell'Istruzione E Del Merito,9.0,0.0
6852Caf7205349164Bebd6Bd,4.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Ap,10.0,9.0,0.0,202304.0,2025-06-18T16:15:20.148346,Operatore,Ap,4.0,Ministero Dell'Istruzione E Del Merito,10.0,9.0
6852Cafe79C2715845D944Ae,7.0,2024.0,15.0,Avvocatura Generale Dello Stato,Le,15.0,0.0,1.0,202407.0,2025-06-18T16:15:20.148346,Operatore,Le,15.0,Avvocatura Generale Dello Stato,15.0,0.0
6852Cae7205349164Be8B7Be,1.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Al,1.0,1.0,1.0,202301.0,2025-06-18T16:15:20.148346,Operatore,Al,1.0,Ministero Dell'Economia E Finanze,1.0,1.0
6852Caea205349164Be9217A,11.0,2023.0,12.0,Ministero Dell'Interno,Sa,14.0,0.0,3.0,202311.0,2025-06-18T16:15:20.148346,Operatore,Sa,12.0,Ministero Dell'Interno,14.0,0.0
6852Caf3205349164Beafa08,1.0,2024.0,22.0,Agenzia Delle Entrate,An,10.0,2.0,2.0,202401.0,2025-06-18T16:15:20.148346,Funzionario,An,22.0,Agenzia Delle Entrate,10.0,2.0
6852Caf7205349164Bebb5F9,4.0,2021.0,954.0,Ispettorato Nazionale Del Lavoro,Pz,16.0,1.0,0.0,202304.0,2025-06-18T16:15:20.148346,Impiegato,Pz,954.0,Ispettorato Nazionale Del Lavoro,16.0,1.0
6852Caf2205349164Beabd2E,8.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Lo,3.0,1.0,1.0,202308.0,2025-06-18T16:15:20.148346,Operatore,Lo,1.0,Ministero Dell'Economia E Finanze,3.0,1.0
6852Caf6205349164Beb841C,7.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Pi,8.0,60.0,42.0,202307.0,2025-06-18T16:15:20.148346,Operatore,Pi,4.0,Ministero Dell'Istruzione E Del Merito,8.0,60.0
6852Caf3205349164Beaec96,10.0,2024.0,9.0,Ministero Della Giustizia,Ms,8.0,0.0,2.0,202410.0,2025-06-18T16:15:20.148346,Dirigente,Ms,9.0,Ministero Della Giustizia,8.0,0.0
6852Caf3205349164Beadd57,4.0,2024.0,19.0,Ministero Universita' E Ricerca,Ap,10.0,0.0,138.0,202404.0,2025-06-18T16:15:20.148346,Dirigente,Ap,19.0,Ministero Universita' E Ricerca,10.0,0.0
6852Caef205349164Bea3043,7.0,2023.0,19.0,Ministero Universita' E Ricerca,Mt,16.0,32.0,30.0,202307.0,2025-06-18T16:15:20.148346,Operatore,Mt,19.0,Ministero Universita' E Ricerca,16.0,32.0
6852Caf2205349164Beac727,7.0,2023.0,12.0,Ministero Dell'Interno,Lc,3.0,3.0,0.0,202303.0,2025-06-18T16:15:20.148346,Operatore,Lc,12.0,Ministero Dell'Interno,3.0,3.0
6852Caf6205349164Beb789F,11.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Mt,16.0,123.0,18.0,202411.0,2025-06-18T16:15:20.148346,Operatore,Mt,4.0,Ministero Dell'Istruzione E Del Merito,16.0,123.0
6852Cae9205349164Be8Eeb6,8.0,2024.0,14.0,Ministero Della Cultura,Pv,3.0,2.0,2.0,202401.0,2025-06-18T16:15:20.148346,Funzionario,Pv,14.0,Ministero Della Cultura,3.0,2.0
6852Caf6205349164Beb8Bbe,7.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Cr,3.0,75.0,45.0,202312.0,2025-06-18T16:15:20.148346,Impiegato,Cr,4.0,Ministero Dell'Istruzione E Del Merito,3.0,75.0
6852Caf2205349164Beaa9Cd,10.0,2023.0,14.0,Ministero Universita' E Ricerca,Mc,10.0,60.0,28.0,202310.0,2025-06-18T16:15:20.148346,Operatore,Mc,19.0,Ministero Universita' E Ricerca,10.0,60.0
6852Cae8205349164Be8C325,10.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Kr,17.0,0.0,2.0,202410.0,2025-06-18T16:15:20.148346,Impiegato,Kr,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,17.0,0.0
6852Caea205349164Be93757,9.0,2024.0,19.0,Ministero Universita' E Ricerca,Mb,3.0,2399.7896727364564,126.0,202409.0,2025-06-18T16:15:20.148346,Dirigente,Mb,19.0,Ministero Universita' E Ricerca,3.0,2353.9985839859237
6852Caea205349164Be93387,1.0,2023.0,9.0,Ministero Della Giustizia,Bg,3.0,1.0,2.0,202301.0,2025-06-18T16:15:20.148346,Operatore,Bg,9.0,Ministero Della Giustizia,3.0,1.0
6852Caec205349164Be991B4,11.0,2024.0,19.0,Ministero Universita' E Ricerca,Cz,17.0,90.0,4.0,202411.0,2025-06-18T16:15:20.148346,Operatore,Cz,19.0,Ministero Universita' E Ricerca,17.0,90.0
6852Caec205349164Be98Be8,1.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Al,1.0,3.0,6.0,202401.0,2025-06-18T16:15:20.148346,Operatore,Al,4.0,Ministero Dell'Istruzione E Del Merito,1.0,3.0
6852Caf0205349164Bea6129,5.0,2024.0,2.0,Ministero Delle Infrastrutture E Dei Trasporti,Mt,16.0,0.0,2.0,202405.0,18-06-25,Funzionario,Mt,2.0,Ministero Delle Infrastrutture E Dei Trasporti,16.0,0.0
